date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-01-02,125.71,127.74,125.54,127.58,5626785,5626785,2.39,1.909,126.8682,"Jan 2, 18",0.14165548098434003
2018-01-03,127.46,128.94,126.9,128.51,5805458,5805458,0.93,0.729,128.2258,"Jan 3, 18",0.14997762863534667
2018-01-04,127.95,128.35,127.22,128.11,4598264,4598264,-0.4,-0.311,127.8091,"Jan 4, 18",0.14639821029082786
2018-01-05,127.97,128.1,127.1,127.9,4189223,4189223,-0.21,-0.164,127.6452,"Jan 5, 18",0.1445190156599553
2018-01-08,127.86,128.63,127.63,128.53,4826132,4826132,0.63,0.493,128.2491,"Jan 8, 18",0.1501565995525727
2018-01-09,128.43,128.935,127.79,127.84,4422338,4422338,-0.69,-0.537,128.2693,"Jan 9, 18",0.14398210290827743
2018-01-10,128.31,128.76,127.7999,128.66,5292182,5292182,0.82,0.641,128.3945,"Jan 10, 18",0.15131991051454136
2018-01-11,128.92,133.32,128.76,132.57,11641292,11641292,3.91,3.039,131.6767,"Jan 11, 18",0.1863087248322147
2018-01-12,132.19,133.85,132.11,133.6,7232883,7232883,1.03,0.777,133.2704,"Jan 12, 18",0.19552572706935117
2018-01-16,133.67,133.88,131.6,132.01,6254209,6254209,-1.59,-1.19,132.4678,"Jan 16, 18",0.18129753914988805
2018-01-17,132.19,132.8,130.96,132.36,5632748,5632748,0.35,0.265,132.2107,"Jan 17, 18",0.1844295302013424
2018-01-18,132.35,132.5,131.03,131.59,5890004,5890004,-0.77,-0.582,131.6996,"Jan 18, 18",0.1775391498881432
2018-01-19,131.83,132,130.21,131.3,6048904,6048904,-0.29,-0.22,131.1641,"Jan 19, 18",0.174944071588367
2018-01-22,131.3,132.56,131.28,132.56,5248785,5248785,1.26,0.96,132.1738,"Jan 22, 18",0.1862192393736018
2018-01-23,132.38,132.56,130.73,131.02,5747334,5747334,-1.54,-1.162,131.3974,"Jan 23, 18",0.17243847874720367
2018-01-24,131.38,132.6678,131.07,131.39,6868223,6868223,0.37,0.282,131.6728,"Jan 24, 18",0.17574944071588355
2018-01-25,131.76,131.87,130.34,130.65,4597183,4597183,-0.74,-0.563,130.8575,"Jan 25, 18",0.16912751677852353
2018-01-26,130.71,131.75,130.37,131.19,6310543,6310543,0.54,0.413,131.0962,Jan 26,0.17395973154362415
2018-01-29,130.06,131.58,128.32,128.48,6350723,6350723,-2.71,-2.066,129.6132,Jan 29,0.14970917225950775
2018-01-30,127.61,128.01,125.19,125.23,8084022,8084022,-3.25,-2.53,126.1753,Jan 30,0.12062639821029086
2018-01-31,125.42,125.815,124.05,125.35,9626771,9626771,0.12,0.096,125.2757,Jan 31,0.12170022371364649
2018-02-01,125.6,125.63,124.06,125.57,7844464,7844464,0.22,0.176,125.0612,Feb 1,0.12366890380313193
2018-02-02,123.95,123.95,117.64,118.58,13182551,13182551,-6.99,-5.567,120.0252,Feb 2,0.06111856823266218
2018-02-05,115.17,115.89,112.21,112.3,9882147,9882147,-6.28,-5.296,113.8014,Feb 5,0.004921700223713621
2018-02-06,111.2,117.63,110.76,117.18,18416320,18416320,4.88,4.346,114.9127,Feb 6,0.0485906040268457
2018-02-07,117.4,119.27,115.23,115.29,11535704,11535704,-1.89,-1.613,116.9578,Feb 7,0.03167785234899335
2018-02-08,115.17,115.89,112.21,112.3,9927483,9927483,-2.99,-2.593,113.8014,Feb 8,0.004921700223713621
2018-02-09,113.34,114.62,109.5,113.5,10922392,10922392,1.2,1.069,112.3141,Feb 9,0.015659955257270694
2018-02-12,114.8,115.85,112.91,113.98,8358207,8358207,0.48,0.423,114.252,Feb 12,0.019955257270693548
2018-02-13,113.34,113.605,111.8586,113.29,7065907,7065907,-0.69,-0.605,113.0245,Feb 13,0.013780760626398266
2018-02-14,112.5,114.05,111.4,113.63,7031911,7031911,0.34,0.3,112.9555,Feb 14,0.01682326621923933
2018-02-15,112.86,113.02,110.84,112.53,5404995,5404995,-1.1,-0.968,111.9696,Feb 15,0.006979865771812091
2018-02-16,112.35,112.94,111.21,112.14,5950365,5950365,-0.39,-0.347,112.1746,Feb 16,0.0034899328859060454
2018-02-20,112.28,112.76,110.58,110.98,6810929,6810929,-1.16,-1.034,111.444,Feb 20,-0.00689038031319907
2018-02-21,111.14,112.06,109.06,109.06,6892254,6892254,-1.92,-1.73,110.3685,Feb 21,-0.02407158836689036
2018-02-22,109.55,111.44,108.9,109.89,8176706,8176706,0.83,0.761,110.1358,Feb 22,-0.016644295302013418
2018-02-23,110.46,112.74,110.25,112.59,6460219,6460219,2.7,2.457,111.8958,Feb 23,0.007516778523489963
2018-02-26,113.18,114.66,112.85,114.6,7405831,7405831,2.01,1.785,114.0601,Feb 26,0.025503355704697937
